latitude,longitude,B1,B2,B3,B4,B5,B6,B7
13.077083332160123,74.77885758536675,0.1041,0.14379999,0.059499998,0.1051,0.1453,-2.8672,0.072399996
13.077083332160123,74.78313518497693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.78741278458712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.79169038419728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.79596798380747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.80024558341763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.80452318302781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.808800782638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.81307838224816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.81735598185836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.82163358146853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.82591118107871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.8301887806889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.83446638029908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.83874397990925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.84302157951942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.84729917912958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.85157677873977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.85585437834995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.86013197796014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.86440957757031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.86868717718049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.87296477679067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.87724237640084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.88151997601102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.8857975756212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.89007517523137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.89435277484156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.89863037445174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.9029079740619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.90718557367208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.91146317328226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.91574077289245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.92001837250261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.92429597211279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.92857357172298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.93285117133316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.93712877094333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.94140637055351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.94568397016369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.94996156977388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.95423916938404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.95851676899422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.96279436860439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.96707196821455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.97134956782475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.97562716743492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.9799047670451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.98418236665529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.98845996626545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077083332160123,74.99273756587564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.77759461808706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.78187214545132,0.0409,0.20699999,0.0169,0.048,0.2049,-2.8672,0.066599995
13.072916665493834,74.78614967281555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.79042720017979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.79470472754404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.79898225490827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.80325978227252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.80753730963677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.81181483700101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.81609236436525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.8203698917295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.82464741909375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.828924946458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.83320247382224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.83748000118648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.84175752855073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.84603505591497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.8503125832792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.85459011064346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.85886763800771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.86314516537196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.8674226927362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.87170022010044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.87597774746469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.88025527482891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.88453280219316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.88881032955742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.89308785692167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.8973653842859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.90164291165016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.9059204390144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.91019796637865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.91447549374288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.91875302110712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.92303054847137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.92730807583563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.93158560319986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.93586313056412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.94014065792835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.9444181852926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.94869571265684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.95297324002108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.95725076738533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.96152829474957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.96580582211381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.97008334947806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.97436087684231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.97863840420655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.9829159315708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.98719345893504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.072916665493834,74.99147098629929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.068749998827546,74.77633208891578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.068749998827546,74.78060954405916,0.0413,0.2047,0.021399999,0.0444,0.2038,-2.8672,0.0572
13.068749998827546,74.78488699920254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.068749998827546,74.7891644543459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.068749998827546,74.79344190948927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.068749998827546,74.79771936463264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
